id,product_name,brand_name,original_price,price_after_voucher,discount_rate,discount_price,rating_average,review_count,warranty_info,return_policy,date,quantity_sold,quantity_sold_by_day,sale_by_day
125182567,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu,Kindle,4590000,4060000,12,530000,5.0,404,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1548,0,0
274065746,"Điện thoại siêu bền Oukitel WP33 Pro 5G (Loa to 136 dB (5W) ,Pin 22000mAh,màn hình 6,6 inch FHD+,Ram 24GB(8+16),Rom 256GB, Camera 64MP,sạc nhanh 33W)- hàng chính hãng",Oukitel,8990000,8990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
271730109,"Điện thoại chắc chắn Ulefone Armor X13, (Ram 12GB(6Gb+6Gb),Rom 64GB,chống nước,chống va đập IP68/IP69K, Android 13,CPU MediaTek Helio G36 Octa Core,Màn hình 6,52 inch, Mạng: 4G, NFC,OTG)-hàng chính hãng",Ulefone,4390000,4390000,0,0,5.0,2,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,6,0,0
272850971,"Điện thoại Libero 5G III - 4/64GB Dimensity 700 ,Màn OLED ,Kháng nước IP57 - Hàng nhập khẩu nhật ",Tecno,2990000,2459000,18,531000,5.0,3,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,8,0,0
188030974,"Máy tính bảng Oukitel RT1 - hàng chính hãng  (chống nước,chống va đập , pin khủng,pin 10.000mAh,màn hình 10,1 inch,Ram 4Gb,Rom 64Gb,tám nhân,học online)",Oukitel,6990000,6990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
217276360,"Điện thoại Mobell F209 4G ,Loa to, Phím lớn - Hàng chính hãng",Mobell,769000,699000,9,70000,4.7,3,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,6,0,0
274456447,Điện thoại Samsung Galaxy A35 5G (8GB/128GB) - Hàng chính hãng,Samsung,8290000,8290000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
276094665,Điện thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,Xiaomi,3690000,3690000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
274375122,Điện thoại Xiaomi Redmi Note 13 Pro 4G (8GB/128GB) - Hàng chính hãng,Xiaomi,7290000,7290000,0,0,0.0,0,18 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275775981,Điện thoại OPPO Reno11 Pro 5G - Hàng Chính Hãng,OPPO,16990000,16990000,0,0,0.0,0,No warranty info,No return policy,2024-11-01,0,0,0
160450655,Máy Tính Bảng Masstel Tab 10A 3GB/32GB - Hàng Chính Hãng,Masstel,3790000,2399000,37,1391000,4.5,2,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,5,0,0
273683300,Điện thoại Samsung Galaxy A15 LTE (8GB/128GB) - Hàng chính hãng,Samsung,4990000,4239000,15,751000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
274610380,Điện thoại Samsung Galaxy S24 8GB/256GB - Độc quyền Online - Hàng chính hãng,Samsung,22990000,22990000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
274625942,Máy tính bảng Samsung Galaxy Tab S9 12GB_256GB - Hàng chính hãng,Samsung,24990000,24990000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
271954384,"Điện thoại OPPO A58 6GB/128GB , Sạc nhanh 33W - Hàng Chính Hãng",OPPO,4990000,4090000,18,900000,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
275543355,Điện thoại Samsung Galaxy Z Flip6 12GB/512GB - Độc quyền online - Hàng chính hãng,Samsung,32990000,32990000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
274099409,Điện Thoại Xiaomi Redmi Note 13 8GB/128GB - Hàng Chính Hãng,Xiaomi,5290000,4549000,14,741000,5.0,1,18 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,3,0,0
270814388,Điện thoại Tecno POVA 5 (8+8)/128GB - MediaTek Helio G99 - Sạc nhanh 45W - 6.8'' FHD+120HZ - Hàng Chính Hãng - BH 13 Tháng,Tecno,4490000,4490000,0,0,5.0,31,13 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,88,0,0
276306086,Galaxy Tab S6 Lite (2024) (LTE) - Hàng chính hãng,Samsung,8990000,8990000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
249955152,Điện thoại Xiaomi Redmi Note 12 Pro 5G (8GB/256GB) - Hàng chính hãng,Xiaomi,9000000,9000000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
275773905,Điện thoại HONOR X5 Plus - Hàng Chính Hãng,Honor,2490000,2490000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
11802138,Điện thoại bàn Không Dây Lắp Sim Homephone Hp1002c,HP,1299000,1299000,0,0,3.8,12,12 tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,96,0,0
276079463,Điện thoại OPPO Reno12 5G 12GB/512GB - Hàng Chính Hãng,OPPO,13990000,13990000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
215746882,Điện thoại OPPO Reno8T 4G - Hàng chính hãng,OPPO,8136000,8136000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
274030201,Điện thoại TECNO SPARK 10 8GB/128GB - Hàng Chính Hãng,Tecno,3590000,2859000,20,731000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
270814412,Điện thoại Tecno CAMON 20 Premier 5G - 8GB/512GB | Dimensity 8050| Cụm Camera 108+50+ 2MP | AMOLED - Tần số quét 120Hz - Hàng chính hãng,Tecno,11990000,11990000,0,0,5.0,1,13 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
25949745,Máy Đọc Sách Kindle Oasis (10th Gen) 2019- 8GB - Hàng Chính Hãng,Kindle,6200000,6200000,0,0,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,3,0,0
275774243,OPPO Reno12 F 5G 12GB/256GB - Hàng Chính Hãng,OPPO,9990000,9990000,0,0,5.0,1,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
248762051,Điện Thoại Samsung A34 5G 8GB/128GB - Hàng Chính Hãng,Samsung,7164000,7164000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
275335546,Máy tính bảng Samsung Galaxy Tab A9+ Wifi - Hàng chính hãng,Samsung,5990000,5990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
43924153,Máy đọc sách Kindle Oasis 3 (2019) - Amazon - Hàng nhập khẩu,Kindle,6690000,6690000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
274393574,Điện thoại Xiaomi Poco C65 - Hàng chính hãng,Xiaomi,3090000,2759000,11,331000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
118486668,Máy đọc sách Kobo Elipsa - Hàng nhập khẩu,Kobo,12000000,12000000,0,0,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
91281318,Máy Đọc Sách Likebook P10 - Hàng chính hãng,Likebook,9090000,9090000,0,0,4.0,2,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,6,0,0
275916954,Điện thoại HONOR X6b 6GB/128GB - Hàng Chính Hãng,Samsung,3990000,3990000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
140747649,Điện thoại Realme C11 2021 (4GB/64GB) - Hàng chính hãng,Realme,3790000,3549000,6,241000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
274840089,Máy tính bảng Samsung Galaxy Tab S9 Wifi 8GB_128GB - Hàng chính hãng,Samsung,19990000,19990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
274839974,Máy tính bảng Samsung Galaxy Tab S9 FE Wifi 6GB/128GB - Hàng chính hãng,Samsung,9990200,9990200,0,0,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,7,0,0
276079472,Điện thoại OPPO Reno12 F 8GB/256GB - Hàng Chính Hãng,OPPO,8490000,8490000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
250113073,Điện thoại Xiaomi Redmi Note 12 Pro 5G (8GB/256GB) - Hàng chính hãng ,Xiaomi,9000000,9000000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
273438724,"Điện Thoại Samsung A05s 4GB/128GB , Snapdragon 680 , Sạc nhanh 25W - Hàng Chính Hãng",Samsung,3990000,3499000,12,491000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
273359059,"Điện Thoại Chắc Chắn OUKITEL WP23 PRO ( Ram 16Gb(8GB+8Gb),Rom 128GB ,Android13, Pin 10600mAh,Màn hình 6.52 ""HD + ,13MP camera Sau,chống nước,chống va đập)-hàng chính hãng",Oukitel,4990000,4990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275776790,OPPO A60 256GB - Hàng Chính Hãng,OPPO,6490000,6490000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
263675862,Điện thoại OPPO A77 4GB+4GB/128GB - Sạc siêu nhanh 33W - Hàng nhập khẩu nhật - Bản quốc tế,OPPO,4990000,3399000,32,1591000,4.7,3,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,9,0,0
276411458,"Điện thoại OPPO A79 5G (4GB/128GB) Màn hình 6.7"", Sạc nhanh 33W , Rom tiếng việt - Bản nội địa Nhật - Hàng nhập khẩu",OPPO,3990000,3299000,17,691000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
140940220,Máy đọc sách Kobo Sage - hàng nhập khẩu,Kobo,8679000,8679000,0,0,5.0,10,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,23,0,0
219400421,Điện thoại OPPO CPH2471 - A17k Xanh - Hàng Chính Hãng (chỉ giao HN và một số khu vực),OPPO,3276000,3276000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
273958512,Điện thoại Xiaomi Redmi Note 13 (6GB/128GB) - Hàng chính hãng,Xiaomi,4890000,4149000,15,741000,0.0,0,18 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
274625981,Máy tính bảng Samsung Galaxy Tab S9 8GB_128GB - Hàng chính hãng,Samsung,22990000,22990000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
248005118,Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng Chính Hãng,Samsung,7164000,7164000,0,0,5.0,1,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
275774606,Máy tính bảng Xiaomi Redmi Pad SE WiFi 8GB/256GB - Hàng Chính Hãng,Xiaomi,5790000,5790000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
274958868,Samsung Galaxy Tab S9 Wifi 12GB/256GB - Hàng chính hãng,Samsung,21990000,21990000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
270794184,"Máy đọc sách Kobo Clara (Clara Colour, Clara BW, Clara 2e, Clara HD) - 6inch, 16gb - Hàng Chính Hãng",Kobo,4290000,4290000,0,0,5.0,20,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,43,0,0
274619667,Điện thoại Samsung Galaxy S24 Ultra 12GB/512GB - Độc quyền Online - Hàng chính hãng,Samsung,37490000,37490000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
173387789,Máy đọc sách All New Kindle Oasis 3 - Hàng nhập khẩu,Kindle,6590000,6590000,0,0,5.0,3,6 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,20,0,0
72310420,Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng,Vankyo,3090000,3090000,0,0,3.8,4,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,11,0,0
276074109,Điện thoại Xiaomi Redmi 13 - Hàng chính hãng,Xiaomi,4290000,3799000,11,491000,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
147969070,"Điện thoại thông minh itel A26  2 Sim 2 Sóng 4G LTE - Màn hình IPS 5.7"" - RAM 2GB + ROM 32 GB - Mở khoá bằng Gương Mặt -  Hàng chính hãng ",Itel,2390000,2390000,0,0,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,7,0,0
274908645,"Ulefone Armor 16S (loa toHiFi 122dB ,NFC, chống nước,chống sốc,Ram 16GB,rom128GB ,Camera 50MP,pin 9600mAh,Màn hình 5.93 inch)- hàng chính hãng",Ulefone,4990000,4990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
273373436,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,Xiaomi,3049000,3049000,0,0,5.0,2,18 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,4,0,0
275773333,Điện thoại Xiaomi Redmi Note 13 Pro 8GB/256GB - Hàng Chính Hãng,Xiaomi,7990000,7990000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
272392928,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,Samsung,3037000,3037000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275621214,Điện Thoại Oppo Reno12 F 5G 8GB/256GB - Hàng Chính Hãng,OPPO,9490000,8349000,12,1141000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
263798932,Máy đọc sách Boox Page - Hàng Chính Hãng,Onyx Boox,7990000,6790000,15,1200000,5.0,8,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,51,0,0
275407523,Máy đọc sách Pocketbook Era Color- Hàng chính hãng,Pocketbook,7500000,6950000,7,550000,4.0,2,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,4,0,0
274868043,Máy tính bảng Samsung Galaxy Tab A9+ Wi-Fi 4GB/64GB - Hàng chính hãng,Samsung,5989500,5989500,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
272234493,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng,Samsung,7990000,5689000,29,2301000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
276079491,Điện thoại OPPO A3x 6GB/128GB - Hàng Chính Hãng,OPPO,4690000,4690000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
276375414,Điện thoại realme C65s - Hàng Chính Hãng,Realme,4290000,3090000,28,1200000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
191350420,"Máy đọc sách Kindle Paperwhite Gen 4 10th màn hình 6 inch 300PPI, wifi, bluetooth, chống nước IPX8 - Hàng nhập khẩu",Kindle,2790000,2790000,0,0,5.0,15,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,78,0,0
274866839,Máy tính bảng Samsung Galaxy Tab A9 (Wi-Fi) 4GB/64GB - Hàng chính hãng,Samsung,3989700,3989700,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
176909016,Máy tính bảng HANET Smart Edu Tablet Model T432 - Hàng Chính Hãng,HANET,3300000,3300000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275504632,Điện thoại Samsung Galaxy Z Flip6 12GB/256GB - Độc quyền online - Hàng chính hãng,Samsung,28990000,28990000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
272273680,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng ,Samsung,3990000,3499000,12,491000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
162866839,Máy tính bảng VNPT Technology VNT Tab8 Plus 8 Inch Android 11 RAM 4GB - Hàng chính hãng,VNPT Technology,3146000,3146000,0,0,4.7,6,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,15,0,0
179547641,Máy đọc sách Kindle Paperwhite 5 (8GB) - Hàng chính hãng,Kindle,3790000,3790000,0,0,0.0,0,3 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
274257669,Điện thoại Masstel Izi S1 4G (LTE) Gọi HD Call - Hàng chính hãng,Masstel,569000,499000,12,70000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
276025189,Điện thoại Xiaomi Redmi Note 13 Pro 8GB/256GB - Hàng Chính Hãng,Xiaomi,7990000,7990000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275386374,Điện Thoại Oppo A60 8GB/128GB - Hàng Chính Hãng,OPPO,5490000,5490000,0,0,0.0,0,No warranty info,No return policy,2024-11-01,0,0,0
275773463,Điện thoại HONOR X8b 512GB - Hàng Chính Hãng,Honor,7690000,7690000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
272113804,[MỚI] Điện thoại vivo Y17s - Hàng chính hãng - Camera 50MP - Pin 5000 mAh - Sạc nhanh- RAM mở rộng đến 8GB,Vivo,3990000,3990000,0,0,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,7,0,0
249168949,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Bạc - Hàng chính hãng,Samsung,7164000,7164000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
170165701,Điện thoại bàn Ktel 645 hàng chính hãng,KTEL,430000,430000,0,0,5.0,11,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,61,0,0
262516014,Điện Thoại Samsung Galaxy A34 5G - Hàng Chính Hãng,Samsung,7164000,7164000,0,0,5.0,1,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
273366296,"ulefone Armor 24 (TIÊU CHUẨN MIL-STD-810H ,IP69K, chống nước ,chống sốc,pin 22000mah , màn hình6,78 inch, NFC, Ram24GB(12Gb+12Gb),rom 256GB)-hàng chính hãng ",Ulefone,7990000,7990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
249890023,Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính Hãng,Xiaomi,9000000,9000000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
276307101,Điện thoại Xiaomi Poco M6 - Hàng chính hãng,Xiaomi,4290000,3879000,10,411000,0.0,0,18 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275773774,Điện thoại Xiaomi Redmi Note 13 (8GB/256GB) - Hàng chính hãng - Hàng Chính Hãng,Xiaomi,5990000,5990000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275775866,Điện thoại Xiaomi Redmi Note 13 Pro 5G 8GB/256GB - Hàng Chính Hãng,Xiaomi,7990000,7890000,1,100000,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
276410628,"Điện thoại Realme V60 (6GB/128GB) 5G , Chíp Dimensity 6300, Rom tiếng việt - Hàng nhập khẩu",Realme,3990000,3299000,17,691000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
203853390,Điện Thoại Oppo A17k (3GB/64GB) - Hàng Chính Hãng,OPPO,3276000,3276000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
273186334,Điện thoại Samsung Galaxy A05s 4GB/128GB- Hàng Chính hãng,Samsung,3625000,3625000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
276062770,Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính Hãng,Xiaomi,3290000,2899000,12,391000,0.0,0,18 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
272328188,Điện Thoại Samsung A05 4GB/128GB - Hàng Chính Hãng,Samsung,3037000,3037000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,3,0,0
254125720,"Điện thoại oukitel WP22 (Loa to,Chống nước ,chống sốc IP68/IP69K,Ram 13Gb(8GB+5Gb mở rộng),Rom 256Gb,Màn hình 6.58 FHD,tầm nhìn ban đêm,Pin 10.000mAh)- Hàng chính hãng",Oukitel,5990000,5990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,4,0,0
272241346,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng,Samsung,3990000,3990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
273636845,Điện Thoại Samsung Galaxy A05 (4GB/64GB) - Hàng Chính Hãng,Samsung,2875000,2875000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,2,0,0
274364026,Máy tính bảng học tập thông minh Nexta Edutab Pro cho trẻ 9-12 tuổi - giải pháp học tập - quản lý thời gian cho trẻ - bảo hảnh 12 tháng,Nexta,6490000,3990000,39,2500000,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
251407092,Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) ĐKH -  Hàng Chính Hãng,Samsung,7164000,7164000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
262706645,Máy đọc sách kindle 2022 11th - hàng chính hãng,Kindle,2990000,2990000,0,0,0.0,0,6 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,1,0,0
272348047,Điện Thoại Samsung A05s 4GB/128GB - Hàng Chính Hãng,Samsung,3990000,3068000,23,922000,5.0,21,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,43,0,0
275773562,Điện thoại vivo Y03 128GB - Hàng Chính Hãng,Vivo,3290000,3290000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
125171841,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Panasonic,620000,620000,0,0,5.0,5,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,30,0,0
275775799,Điện thoại realme Note 50 128GB Xanh Dương - Hàng Chính Hãng,Realme,2890000,2890000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
276146399,"Tai Nghe Chụp Tai Không Dây Baseus Bowie H1 Pro ANC (Bluetooth v5.3, Hi-Res Audio, 80H,-48dB Noise-Cancellation, LHDC) hàng chính hãng",Baseus,1506000,1506000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
276209758,Tai Nghe Type C Baseus Encok CZ11 Wired Earphones Cho iPhone 15 iPad Samsung Laptop [ Hàng Chính Hãng ],Baseus,228622,228622,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275773451,OPPO A60 128GB - Hàng Chính Hãng,OPPO,5490000,5490000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
276181269,Củ Sạc Nhanh Baseus Palm C+U 20W (For iPhone/iPad/Samsung/Google Pixel) - Hàng Chính Hãng,Baseus,258000,258000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275695395,Điện thoại Samsung Galaxy Z Flip6 (12GB/256GB) - Hàng chính hãng,Samsung,28990000,21990000,24,7000000,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
258787119,"Máy tính bảng OUKITEL RT2 chắc chắn (chống nước,chống va đập ,pin xài lâu,Pin  20.000Mah, Màn hình  10,1 inch,Ram 8GB,Rom  128 GB, lõi tám nhân,Máy ảnh 16MP,Android 12,sạc nhanh 33W)- hàng chính hãng",Oukitel,9990000,9990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
140144656,Điện thoại Realme C25Y (4GB/128GB) - Hàng chính hãng,Realme,4990000,4990000,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275773888,Điện thoại OPPO A18 64GB - Hàng Chính Hãng,OPPO,3290000,3290000,0,0,0.0,0,No warranty info,No return policy,2024-11-01,0,0,0
275774892,Xiaomi Redmi 13 (6+128G) - Hàng Chính Hãng,Xiaomi,4290000,4290000,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
204671569,Điện Thoại Oppo A17k 3GB/64GB - Hàng Chính Hãng,OPPO,3276000,3276000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
29440849,điện thoại  IP622C - hàng chính hãng,Flyingvoice,1650000,1650000,0,0,0.0,0,No warranty info,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
249178196,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Xanh - Hàng chính hãng,Samsung,7164000,7164000,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
275775836,Điện thoại Xiaomi Redmi Note 13 (8GB/128GB) - Hàng Chính Hãng,Xiaomi,5290000,5190000,2,100000,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,2024-11-01,0,0,0
272056193,Điện Thoại Xiaomi Redmi Note 12 8GB/128GB - Hàng Chính Hãng,Xiaomi,5790000,3939000,32,1851000,4.8,4,18 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,7,0,0
11376644,Điện thoại bàn có dây Panasonic KX-TS560MX - Hàng chính hãng,Panasonic,730000,730000,0,0,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,14,0,0
72310352,Máy tính bảng Vankyo MatrixPad Z10 - Hàng Chính Hãng,Vankyo,2990000,2990000,0,0,4.6,8,12 Tháng,Đổi trả miễn phí trong 30 ngày,2024-11-01,13,0,0
